id,name,birth_date,photo,country_id
880,Timothée Chalamet,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/u69PvpWqGkywSm0YjFiw77j9eqS.jpg,1
881,Tio Pakusadewo,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/wQ5zWlzmhvp2wG6gJiqoocEYHPJ.jpg,10
882,Tissa Biani Azzahra,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/jwE1G6jVtBi20ZGjC8U4GOWSIxw.jpg,10
883,Titus Wellver,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/pkLFedmz2uMEb6EahyTazuelqKU.jpg,1
884,Tobe Nwigwe,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/3vxvsmYLTf4jnr163SUlBIw51ee.jpg,10
885,Toby Jones,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/oWMWDIZbiQWkIlxkhEM3RVzZclc.jpg,8
886,Tom Bateman,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/y6sAOhd5OlKQLEXBdcCgJnvANoc.jpg,9
887,Tom Berenger,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/cDvAVHDiz7wyvE8K3Gxbn8zxdpo.jpg,4
888,Tom Hanks,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/7G9jaBQ437o4GSbefmsUHwjcOQv.jpg,5
889,Tom HanksRobin WrightGary Sinise,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/4F8XpjyQCvtuu21WFm5d8RF5Rl.jpg,8
890,Tom Hardy,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/uX0ZLfklHtIk4IHZqduEvlOiNBL.jpg,1
891,Tom Hiddleston,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/bXNxIKcJ5cNNW8QFrBPWcfTSu9x.jpg,1
892,Tom Holland,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/1M3cLNTQLL1Vy6UbO9Er7FMqbND.jpg,8
893,Tom Kenny,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/i8Wzov1P4HUMaK7rcG250nhxTg3.jpg,5
894,Tomas,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/o4Tbudvow3rzgxmlilnRral5fpr.jpg,1
895,Tomer Capone,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/i2HIJQcBsUQ3o9HwEeDwou45D60.jpg,5
896,Tony Goldwyn,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/b6PltW1e18BdmRz3nKZ7ID9uZ24.jpg,6
897,Tony Hale,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/dUnrbrn2FeqfdpGRArPZeWPsS2g.jpg,5
898,Tony Jaa,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/kkGwF2nhgnYLUfXuH2CDvrHeUay.jpg,6
899,Tony Revolori,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/wckZtLwFUZ4iKwPxqfCtlVbdQnc.jpg,3
900,Tony Shalhoub,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/DPIxORe7Sco6xVIKVbIsHlRYCI.jpg,8
901,Trevante Rhodes,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/1pRUjjrhnn1EzFz5dxbFAxcSCBC.jpg,8
902,Tsujitani Kouji,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/5pFyssmQGxxCu5geM4WgCBJGrcU.jpg,7
903,Ty Burrel,01/01/1980,https://img.freepik.com/free-vector/businessman-character-avatar-isolated_24877-60111.jpg,9
904,Tyrese Gibson,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/2pNNCnjI1TwxjyP3Y4cJln1wOKE.jpg,1
905,Umay Shahab,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/dRFl6hb3LVTNtGFCvizaKoNhjKe.jpg,4
906,Una Stubbs,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/ju5ho6nnwOQ2QLGLnDP9yOZhGpb.jpg,3
907,Ungsumalynn Sirapatsakmetha,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/gjW0BFkxowjzOVFyVMfgpCTkyl0.jpg,7
908,Vera Farmiga,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/tXlRA4gZgUiKx2P1odBpyXjnkbX.jpg,5
909,Viola Davis,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/tJRMwbWFObv03KhATALs0Xbbgq7.jpg,6
910,Vorasit Issara,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/9ENvxomhVWXTi0S0I13agqRMBOd.jpg,2
911,Wakana Maruoka,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/jUuUbPuMGonFT5E2pcs4alfqaCN.jpg,2
912,Wakana Yamazaki,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/zkOBmmSgOsMPGs2DvpM8E4dXpBk.jpg,7
913,Walanlak Kumsuwan,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/pem026eNKMUMnCEVXZf5T5yjH64.jpg,5
914,Wallace Shawn,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/a0ySMTCDQCBOam4XW7Kvtt2ZhDd.jpg,1
915,Wan Lee,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/11m8ff0YwS64Z04DJhupNQpwmCZ.jpg,6
916,Ward Horton,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/fe4mUSp0XotA6Ku4Bs69Q9o2lqU.jpg,6
917,Watanabe Kumiko,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/7gPpG0TBMX20tPhWC8BT47x2lnh.jpg,5
918,Wataru Takagi,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/70AVFDROBAeVhWDEMKWfXPpBVYq.jpg,4
919,Will Arnett,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/nJo91Czesn6z0d0pkfbDoVZY3sg.jpg,8
920,Will Ferrell,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/fgID7oesvlmOa6zGnZY4bMrvFAW.jpg,10
921,Will Poulter,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/qsg2aGkJ25fD67AnVdQZB6Ho8CX.jpg,1
922,Willem Dafoe,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/hpBKWV1jjoXQbr1s0iUZTSvw582.jpg,3
923,William Lee Scott,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/aANxORdYZkGTUvhWOBAXk4iM92t.jpg,1
924,William Sadler,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/joHGUtEmXzJkH6ogEliiUKT9MNa.jpg,8
925,Winona Ryder,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/f8VWGyaIS38NkDIzQ2hapXKt0N5.jpg,4
926,Winston Duke,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/7F84Lh2lKpvkM3EiOvqqvlOmw93.jpg,5
927,Witawat Singlampong,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/wAcmKIkZOfuS3gKnUTUW9Epu6Yy.jpg,5
928,with Jonathan Majors,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/n1ktt94fDYP6G5XitadFuprno94.jpg,2
929,Wunmi Mosaku,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/u69PvpWqGkywSm0YjFiw77j9eqS.jpg,1
930,Wyatt Bowen,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/wQ5zWlzmhvp2wG6gJiqoocEYHPJ.jpg,3
931,Xianglong Meng,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/jwE1G6jVtBi20ZGjC8U4GOWSIxw.jpg,7
932,Yamaguchi Kappei,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/pkLFedmz2uMEb6EahyTazuelqKU.jpg,9
933,Yang Kyung-won,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/3vxvsmYLTf4jnr163SUlBIw51ee.jpg,1
934,Yasumura Makoto,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/oWMWDIZbiQWkIlxkhEM3RVzZclc.jpg,3
935,Ye Sun,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/y6sAOhd5OlKQLEXBdcCgJnvANoc.jpg,1
936,Yig Huang,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/cDvAVHDiz7wyvE8K3Gxbn8zxdpo.jpg,4
937,Yoo Hae-jin,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/7G9jaBQ437o4GSbefmsUHwjcOQv.jpg,5
938,Yoo In Soo,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/4F8XpjyQCvtuu21WFm5d8RF5Rl.jpg,8
939,Yoo Jae-Myung,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/uX0ZLfklHtIk4IHZqduEvlOiNBL.jpg,5
940,Yoo Su-bin,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/bXNxIKcJ5cNNW8QFrBPWcfTSu9x.jpg,6
941,Yoon Byung-hee,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/1M3cLNTQLL1Vy6UbO9Er7FMqbND.jpg,10
942,Yoon Chan-young,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/i8Wzov1P4HUMaK7rcG250nhxTg3.jpg,10
943,Yoon Song-a,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/o4Tbudvow3rzgxmlilnRral5fpr.jpg,6
944,Yoshino Aoyama,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/i2HIJQcBsUQ3o9HwEeDwou45D60.jpg,7
945,Youji Matsuda,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/b6PltW1e18BdmRz3nKZ7ID9uZ24.jpg,6
946,Yuen Qiu,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/dUnrbrn2FeqfdpGRArPZeWPsS2g.jpg,6
947,Yuen Wah,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/sBiiRwAVXd0FCRZ87m0I89qGBvy.jpg,5
948,Yui Ishikawa,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/kkGwF2nhgnYLUfXuH2CDvrHeUay.jpg,9
949,Yuiko Tatsumi,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/wckZtLwFUZ4iKwPxqfCtlVbdQnc.jpg,8
950,Yukiko Iwai,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/DPIxORe7Sco6xVIKVbIsHlRYCI.jpg,4
951,Yukino Satsuki,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/1pRUjjrhnn1EzFz5dxbFAxcSCBC.jpg,3
952,Yukiyo Fujii,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/5pFyssmQGxxCu5geM4WgCBJGrcU.jpg,1
953,Yuko Tanaka,01/01/1980,https://img.freepik.com/free-vector/businessman-character-avatar-isolated_24877-60111.jpg,9
954,Yumi Hara,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/2pNNCnjI1TwxjyP3Y4cJln1wOKE.jpg,6
955,Yurika Ishida,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/dRFl6hb3LVTNtGFCvizaKoNhjKe.jpg,10
956,Yûtarô Watanabe,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/ju5ho6nnwOQ2QLGLnDP9yOZhGpb.jpg,7
957,Yuuki Kaji,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/gjW0BFkxowjzOVFyVMfgpCTkyl0.jpg,8
958,Yuwanat Arayanimisakul,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/tXlRA4gZgUiKx2P1odBpyXjnkbX.jpg,2
959,Zach Grenier,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/tJRMwbWFObv03KhATALs0Xbbgq7.jpg,10
960,Zachari Levi,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/9ENvxomhVWXTi0S0I13agqRMBOd.jpg,5
961,Zachary Levi,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/jUuUbPuMGonFT5E2pcs4alfqaCN.jpg,4
962,Zazie Beetz,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/zkOBmmSgOsMPGs2DvpM8E4dXpBk.jpg,6
963,Zendaya,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/pem026eNKMUMnCEVXZf5T5yjH64.jpg,5
964,Zitong Xia,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/a0ySMTCDQCBOam4XW7Kvtt2ZhDd.jpg,6
965,Zoe Perry,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/11m8ff0YwS64Z04DJhupNQpwmCZ.jpg,7
966,Zooey Deschanel,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/fe4mUSp0XotA6Ku4Bs69Q9o2lqU.jpg,10
967,Zul Ariffin,01/01/1980,https://media.themoviedb.org/t/p/w300_and_h450_bestv2/7gPpG0TBMX20tPhWC8BT47x2lnh.jpg,10
